,internal_memory,battery,days_used
817,256.0,9.375765107441309,372000
818,128.0,9.375765107441309,289000
819,64.0,9.219591252725978,431000
820,256.0,9.590959635098017,410000
821,128.0,9.414059763958425,396000
822,128.0,9.414059763958425,443000
823,32.0,9.219591252725978,283000
824,64.0,9.375765107441309,720000
825,32.0,9.590959635098017,680000
826,64.0,9.505358538348151,718000
827,64.0,9.888398297780718,535000
828,128.0,9.888398297780718,557000
829,64.0,9.210854535343213,626000
830,64.0,9.505358538348151,455000
831,16.0,9.219591252725978,697000
832,64.0,9.375765107441309,420000
833,32.0,9.210854535343213,663000
834,32.0,9.210854535343213,641000
835,64.0,9.210854535343213,778000
836,64.0,9.352262873820164,628000
837,128.0,9.505358538348151,814000
838,32.0,9.210854535343213,632000
839,64.0,9.295799254755815,751000
840,32.0,9.219591252725978,683000
841,64.0,9.590959635098017,557000
842,64.0,9.166309564765804,729000
843,32.0,9.414059763958425,675000
844,64.0,9.33636716863822,595000
845,16.0,9.253988397085065,670000
846,32.0,9.74767345570188,1014000
847,32.0,9.210854535343213,1039000
848,16.0,8.805266061693162,672000
849,16.0,9.33636716863822,556000
850,16.0,9.590959635098017,1001000
851,16.0,9.210854535343213,826000
852,32.0,9.253988397085065,592000
853,16.0,9.253988397085065,960000
854,32.0,8.493963159689601,894000
855,32.0,8.99778646040296,727000
856,16.0,9.451312256556989,1083000
857,32.0,9.210854535343213,904000
858,16.0,8.681501686107056,700000
859,32.0,8.681501686107056,847000
860,16.0,8.681501686107056,545000
861,16.0,9.253988397085065,829000
862,32.0,9.210854535343213,668000
863,32.0,8.863128557999831,805000
864,32.0,9.210854535343213,1083000
865,32.0,8.863128557999831,1090000
866,32.0,8.775375742316347,840000
867,64.0,9.639873429373216,711000
868,16.0,10.110500488756735,976000
869,16.0,9.210854535343213,900000
870,32.0,9.210854535343213,806000
871,32.0,9.120256217227011,634000
872,16.0,9.522910907012994,664000
873,16.0,9.888398297780718,678000
874,16.0,9.62376123336363,601000
875,16.0,9.210854535343213,930000
876,16.0,9.62376123336363,939000
877,32.0,9.590959635098017,621000
878,32.0,8.681501686107056,855000
879,64.0,9.243332259427689,687000
880,128.0,9.451312256556989,682000
881,64.0,9.414059763958425,384000
882,32.0,9.195429082562717,537000
883,32.0,9.087064154138915,708000
884,64.0,9.567523972756117,426000
885,128.0,9.567523972756117,561000
886,64.0,9.023181329447,859000
887,128.0,9.210854535343213,634000
888,32.0,9.210854535343213,669000
889,64.0,9.210854535343213,880000
890,64.0,8.971906253529559,774000
891,32.0,9.295799254755815,728000
892,16.0,8.805266061693162,744000
893,64.0,9.210854535343213,562000
894,32.0,9.072586740392266,682000
895,32.0,8.863128557999831,948000
896,32.0,9.120256217227011,714000
897,32.0,8.805266061693162,1031000
898,16.0,9.138865205790825,828000
899,32.0,9.120256217227011,748000
900,16.0,9.138865205790825,738000
901,32.0,9.210854535343213,692000
902,32.0,9.210854535343213,1001000
903,16.0,9.072586740392266,703000
904,16.0,8.805266061693162,597000
905,16.0,8.805266061693162,699000
906,32.0,8.681501686107056,790000
907,32.0,9.210854535343213,909000
908,16.0,9.138865205790825,559000
909,16.0,9.120256217227011,565000
910,16.0,9.120256217227011,921000
911,16.0,9.023181329447,719000
912,32.0,9.072586740392266,574000
913,16.0,8.775375742316347,690000
914,32.0,9.138865205790825,895000
915,32.0,8.681501686107056,857000
916,32.0,8.681501686107056,700000
917,32.0,9.138865205790825,863000
918,16.0,9.023181329447,916000
919,32.0,8.681501686107056,892000
920,32.0,9.138865205790825,714000
921,16.0,9.138865205790825,945000
922,32.0,9.120256217227011,795000
923,16.0,9.120256217227011,598000
924,32.0,9.138865205790825,604000
925,16.0,9.023181329447,1092000
926,32.0,8.681501686107056,874000
927,16.0,8.681501686107056,602000
928,32.0,8.681501686107056,986000
929,16.0,9.023181329447,823000
930,32.0,8.744806715166932,995000
931,32.0,8.744806715166932,1044000
932,32.0,8.744806715166932,1066000
933,32.0,9.023181329447,1002000
934,16.0,9.023181329447,806000
935,16.0,8.918611602544111,703000
936,32.0,8.707182593170451,973000
937,16.0,9.023181329447,761000
938,16.0,9.023181329447,757000
939,16.0,9.023181329447,928000
940,16.0,9.023181329447,1057000
941,32.0,8.744806715166932,773000
942,32.0,9.023181329447,640000
943,32.0,9.023181329447,1028000
944,16.0,9.072586740392266,754000
945,16.0,8.744806715166932,697000
946,16.0,9.023181329447,1047000
947,16.0,8.64869414556588,977000
948,16.0,9.023181329447,1081000
949,16.0,8.750976326774746,1090000
950,16.0,8.681501686107056,1044000
951,16.0,8.127197933952132,838000
952,32.0,9.023181329447,768000
953,16.0,9.023181329447,608000
954,16.0,8.681501686107056,641000
955,16.0,8.681501686107056,613000
956,32.0,9.023181329447,620000
957,32.0,9.023181329447,575000
958,32.0,8.707182593170451,770000
959,32.0,8.744806715166932,996000
960,32.0,8.744806715166932,683000
961,32.0,8.744806715166932,579000
962,16.0,8.744806715166932,959000
963,32.0,8.744806715166932,555000
964,16.0,9.33636716863822,683000
965,16.0,8.432942426943987,1018000
966,32.0,8.744806715166932,814000
967,16.0,8.545162023878794,770000
968,16.0,8.545162023878794,920000
969,32.0,8.545162023878794,686000
970,16.0,9.295799254755815,845000
971,32.0,8.587539580384767,1072000
972,16.0,8.681501686107056,836000
973,32.0,8.863128557999831,848000
974,32.0,8.863128557999831,778000
975,16.0,8.432942426943987,947000
976,16.0,8.432942426943987,1070000
977,128.0,9.655799269183396,515000
978,64.0,9.469565417455643,359000
979,128.0,9.352262873820164,473000
980,128.0,9.352262873820164,210000
981,32.0,9.219591252725978,476000
982,64.0,9.375765107441309,381000
983,128.0,9.888398297780718,689000
984,32.0,9.219591252725978,499000
985,32.0,9.219591252725978,295000
986,32.0,9.590959635098017,399000
987,32.0,9.590959635098017,456000
988,32.0,9.590959635098017,442000
989,16.0,9.219591252725978,389000
990,128.0,9.505358538348151,365000
991,32.0,9.375765107441309,541000
992,256.0,9.655799269183396,365000
993,128.0,9.888398297780718,441000
994,256.0,9.655799269183396,702000
995,128.0,9.590959635098017,448000
996,128.0,9.590959635098017,654000
997,64.0,9.505358538348151,575000
998,64.0,9.375765107441309,387000
999,128.0,9.352262873820164,496000
1000,128.0,9.505358538348151,399000
1001,16.0,9.219591252725978,453000
1002,32.0,8.851752963344621,563000
1003,32.0,9.210854535343213,530000
1004,16.0,9.210854535343213,505000
1005,256.0,9.590959635098017,658000
1006,64.0,9.590959635098017,700000
1007,64.0,9.375765107441309,371000
1008,32.0,9.210854535343213,457000
1009,32.0,9.210854535343213,624000
1010,32.0,9.210854535343213,617000
1011,16.0,9.210854535343213,653000
1012,64.0,9.590959635098017,706000
1013,64.0,9.210854535343213,862000
1014,128.0,9.352262873820164,568000
1015,256.0,9.590959635098017,624000
1016,128.0,9.590959635098017,839000
1017,64.0,9.590959635098017,762000
1018,64.0,9.352262873820164,816000
1019,16.0,9.219591252725978,699000
1020,32.0,9.590959635098017,821000
1021,64.0,9.352262873820164,778000
1022,64.0,9.188764288757536,788000
1023,16.0,8.805266061693162,1069000
1024,16.0,9.352262873820164,809000
1025,16.0,9.590959635098017,570000
1026,16.0,9.210854535343213,846000
1027,16.0,9.210854535343213,896000
1028,32.0,8.805266061693162,689000
1029,128.0,9.505358538348151,691000
1030,32.0,9.295799254755815,808000
1031,64.0,9.210854535343213,745000
1032,16.0,9.210854535343213,786000
1033,16.0,9.219591252725978,1059000
1034,128.0,9.590959635098017,1029000
1035,256.0,9.590959635098017,848000
1036,64.0,9.590959635098017,1082000
1037,16.0,9.62376123336363,892000
1038,32.0,9.352262873820164,707000
1039,32.0,9.219591252725978,728000
1040,32.0,9.705559188187875,1044000
1041,16.0,9.62376123336363,1038000
1042,64.0,9.352262873820164,686000
1043,16.0,9.62376123336363,669000
1044,16.0,9.705559188187875,702000
1045,32.0,8.744806715166932,926000
1046,32.0,8.805266061693162,1009000
1047,16.0,9.590959635098017,593000
1048,64.0,9.375765107441309,750000
1049,32.0,9.210854535343213,551000
1050,16.0,8.805266061693162,879000
1051,32.0,9.590959635098017,540000
1052,32.0,9.210854535343213,975000
1053,16.0,9.590959635098017,631000
1054,32.0,9.395046402964434,1037000
1055,32.0,8.805266061693162,794000
1056,32.0,8.805266061693162,1010000
1057,16.0,8.805266061693162,624000
1058,32.0,8.681501686107056,918000
1059,16.0,8.681501686107056,673000
1060,16.0,8.805266061693162,679000
1061,16.0,8.805266061693162,609000
1062,64.0,9.705559188187875,805000
1063,16.0,9.062848598744951,870000
1064,32.0,8.805266061693162,761000
1065,16.0,9.888398297780718,700000
1066,16.0,8.681501686107056,962000
1067,16.0,8.64869414556588,691000
1068,16.0,8.508792536330738,964000
1069,32.0,9.414059763958425,814000
1070,64.0,9.62376123336363,708000
1071,32.0,9.62376123336363,1016000
1072,32.0,8.681501686107056,1003000
1073,16.0,8.681501686107056,644000
1074,16.0,9.210854535343213,1030000
1075,16.0,9.62376123336363,878000
1076,16.0,8.681501686107056,998000
1077,16.0,8.310409131517808,736000
1078,16.0,8.971906253529559,622000
1079,32.0,8.681501686107056,909000
1080,16.0,8.863128557999831,553000
1081,16.0,8.744806715166932,561000
1082,32.0,8.681501686107056,1005000
1083,16.0,8.681501686107056,845000
1084,16.0,9.888398297780718,682000
1085,16.0,8.508792536330738,698000
1086,16.0,9.62376123336363,550000
1087,16.0,8.681501686107056,800000
1088,16.0,9.607458188108893,722000
1089,16.0,8.175427821822602,638000
1090,32.0,8.918611602544111,654000
1091,16.0,8.493963159689601,724000
1092,32.0,8.471405882214839,790000
1093,32.0,8.775375742316347,807000
1094,16.0,8.775375742316347,905000
1095,16.0,8.471405882214839,922000
1096,32.0,9.62376123336363,1015000
1097,32.0,8.681501686107056,625000
1098,16.0,8.493963159689601,783000
1099,16.0,8.432942426943987,600000
1100,16.0,8.92943990490734,1016000
1101,32.0,8.775375742316347,894000
1102,16.0,8.64869414556588,887000
1103,16.0,8.493963159689601,742000
1104,16.0,8.64869414556588,749000
1105,32.0,9.607458188108893,949000
1106,32.0,9.210854535343213,938000
1107,16.0,8.471405882214839,927000
1108,16.0,8.971906253529559,839000
1109,32.0,9.73277974098711,767000
1110,16.0,8.744806715166932,804000
1111,16.0,8.471405882214839,600000
1112,32.0,8.681501686107056,894000
1113,16.0,8.681501686107056,1019000
1114,16.0,8.681501686107056,976000
1115,16.0,8.681501686107056,1030000
1116,16.0,8.681501686107056,920000
1117,16.0,8.681501686107056,1003000
1118,16.0,8.863128557999831,1089000
1119,16.0,8.413286794264877,708000
1120,16.0,8.545162023878794,840000
1121,16.0,8.413286794264877,688000
1122,16.0,8.413286794264877,689000
1123,16.0,8.413286794264877,913000
1124,16.0,8.413286794264877,686000
1125,16.0,8.413286794264877,608000
1126,16.0,8.221963695818435,665000
1127,16.0,8.413286794264877,874000
1128,16.0,8.413286794264877,599000
1129,16.0,8.413286794264877,840000
1130,16.0,8.413286794264877,835000
1131,0.01,8.266922426600734,778000
1132,256.0,8.413286794264877,863000
1133,256.0,8.413286794264877,849000
1134,16.0,8.413286794264877,830000
1135,16.0,8.681501686107056,573000
1136,16.0,8.413286794264877,1034000
1137,16.0,9.253988397085065,760000
1138,16.0,9.253988397085065,1077000
1139,16.0,8.971906253529559,607000
1140,32.0,9.219591252725978,541000
1141,16.0,9.033207488002164,779000
1142,16.0,9.210854535343213,885000
1143,32.0,8.971906253529559,953000
1144,16.0,9.166309564765804,1013000
1145,16.0,8.971906253529559,792000
1146,32.0,9.00290366455149,806000
1147,32.0,8.805266061693162,985000
1148,32.0,8.971906253529559,684000
1149,32.0,9.590959635098017,668000
1150,32.0,8.64869414556588,698000
1151,32.0,9.210854535343213,799000
1152,32.0,8.744806715166932,834000
1153,16.0,8.681501686107056,662000
1154,32.0,8.744806715166932,607000
1155,16.0,8.545162023878794,698000
1156,16.0,8.471405882214839,817000
1157,16.0,8.681501686107056,566000
1158,16.0,8.681501686107056,1062000
1159,16.0,8.681501686107056,1088000
1160,512.0,8.310409131517808,677000
1161,1024.0,8.221963695818435,595000
1162,16.0,8.681501686107056,1031000
1163,16.0,8.681501686107056,806000
1164,16.0,8.681501686107056,799000
1165,16.0,8.681501686107056,1091000
1166,16.0,8.310409131517808,1001000
1167,512.0,8.310409131517808,577000
1168,16.0,8.221963695818435,821000
1169,16.0,8.681501686107056,931000
1170,32.0,9.590959635098017,668000
1171,64.0,9.614002602464728,595000
1172,32.0,9.210854535343213,720000
1173,64.0,9.614002602464728,765000
1174,64.0,9.253988397085065,778000
1175,32.0,9.210854535343213,792000
1176,32.0,9.210854535343213,540000
1177,64.0,9.375765107441309,682000
1178,32.0,9.210854535343213,794000
1179,64.0,9.33636716863822,496000
1180,64.0,9.935750948701067,502000
1181,64.0,9.414059763958425,464000
1182,128.0,9.33636716863822,716000
1183,512.0,9.356208078261632,660000
1184,64.0,9.356208078261632,436000
1185,64.0,9.414059763958425,628000
1186,64.0,9.607458188108893,509000
1187,64.0,9.33636716863822,554000
1188,64.0,9.508887016508332,434000
1189,16.0,9.590959635098017,543000
1190,32.0,9.210854535343213,423000
1191,32.0,9.210854535343213,480000
1192,128.0,9.210854535343213,725000
1193,32.0,9.210854535343213,617000
1194,16.0,9.414059763958425,769000
1195,16.0,9.414059763958425,551000
1196,32.0,9.590959635098017,619000
1197,32.0,9.590959635098017,763000
1198,64.0,9.590959635098017,650000
1199,64.0,9.253988397085065,738000
1200,16.0,8.863128557999831,868000
1201,16.0,8.863128557999831,878000
1202,32.0,8.681501686107056,803000
1203,32.0,8.681501686107056,752000
1204,64.0,9.91490470219488,628000
1205,32.0,9.590959635098017,789000
1206,32.0,9.590959635098017,841000
1207,16.0,9.210854535343213,963000
1208,16.0,8.471405882214839,930000
1209,16.0,9.414059763958425,583000
1210,32.0,9.096630679988722,588000
1211,32.0,9.607458188108893,723000
1212,32.0,9.607458188108893,585000
1213,64.0,9.607458188108893,1060000
1214,64.0,9.414059763958425,830000
1215,32.0,8.863128557999831,569000
1216,128.0,9.253988397085065,796000
1217,32.0,9.395046402964434,867000
1218,16.0,9.096630679988722,925000
1219,16.0,9.096630679988722,932000
1220,16.0,9.166309564765804,950000
1221,32.0,9.861374980226218,836000
1222,32.0,9.414059763958425,885000
1223,16.0,9.096630679988722,803000
1224,16.0,9.072586740392266,784000
1225,16.0,9.33636716863822,578000
1226,16.0,9.33636716863822,749000
1227,32.0,9.414059763958425,1047000
1228,32.0,8.863128557999831,697000
1229,32.0,8.681501686107056,1055000
1230,16.0,9.671543088140531,718000
1231,32.0,9.414059763958425,940000
1232,32.0,9.888398297780718,903000
1233,16.0,8.863128557999831,582000
1234,32.0,8.863128557999831,548000
1235,16.0,9.590959635098017,1077000
1236,32.0,8.92943990490734,958000
1237,64.0,9.62376123336363,914000
1238,32.0,8.681501686107056,1045000
1239,16.0,8.83450765717016,765000
1240,16.0,8.863128557999831,904000
1241,64.0,9.590959635098017,801000
1242,32.0,8.775375742316347,987000
1243,16.0,8.863128557999831,641000
1244,16.0,8.310409131517808,634000
1245,16.0,9.210854535343213,564000
1246,32.0,9.210854535343213,714000
1247,16.0,9.166309564765804,1072000
1248,32.0,9.166309564765804,562000
1249,32.0,9.590959635098017,668000
1250,16.0,9.590959635098017,652000
1251,16.0,9.395046402964434,1024000
1252,32.0,9.395046402964434,585000
1253,32.0,9.395046402964434,578000
1254,32.0,8.863128557999831,592000
1255,32.0,9.590959635098017,828000
1256,32.0,8.924036597599388,747000
1257,16.0,8.863128557999831,929000
1258,32.0,9.33636716863822,701000
1259,32.0,8.971906253529559,988000
1260,32.0,8.971906253529559,977000
1261,16.0,8.310409131517808,977000
1262,16.0,8.863128557999831,680000
1263,32.0,8.775375742316347,1050000
1264,32.0,8.681501686107056,876000
1265,32.0,8.863128557999831,1047000
1266,32.0,9.210854535343213,618000
1267,16.0,8.971906253529559,1081000
1268,32.0,9.590959635098017,808000
1269,16.0,8.971906253529559,675000
1270,32.0,8.681501686107056,610000
1271,32.0,9.210854535343213,859000
1272,32.0,8.971906253529559,865000
1273,16.0,8.681501686107056,999000
1274,16.0,8.127197933952132,884000
1275,16.0,8.681501686107056,958000
1276,32.0,9.395046402964434,573000
1277,32.0,9.414059763958425,543000
1278,16.0,9.590959635098017,946000
1279,16.0,8.681501686107056,721000
1280,32.0,9.210854535343213,898000
1281,32.0,8.971906253529559,904000
1282,32.0,8.83450765717016,802000
1283,32.0,9.210854535343213,655000
1284,32.0,8.681501686107056,1033000
1285,16.0,9.210854535343213,780000
1286,16.0,8.971906253529559,917000
1287,16.0,8.681501686107056,986000
1288,16.0,9.395046402964434,574000
1289,16.0,8.83450765717016,582000
1290,16.0,8.681501686107056,944000
1291,16.0,9.590959635098017,630000
1292,16.0,8.681501686107056,818000
1293,16.0,8.310409131517808,542000
1294,16.0,8.83450765717016,668000
1295,16.0,9.414059763958425,899000
1296,16.0,9.414059763958425,801000
1297,16.0,8.971906253529559,740000
1298,16.0,8.83450765717016,549000
1299,16.0,9.432812661448528,890000
1300,16.0,8.83450765717016,893000
1301,16.0,8.681501686107056,551000
1302,16.0,8.681501686107056,638000
1303,512.0,8.310409131517808,836000
1304,16.0,8.681501686107056,627000
1305,128.0,9.590959635098017,369000
1306,128.0,9.414059763958425,310000
1307,64.0,9.210854535343213,518000
1308,64.0,9.33636716863822,586000
1309,32.0,9.210854535343213,668000
1310,64.0,9.33636716863822,394000
1311,32.0,9.210854535343213,487000
1312,32.0,9.33636716863822,716000
1313,64.0,9.33636716863822,445000
1314,128.0,9.33636716863822,492000
1315,64.0,9.210854535343213,494000
1316,128.0,9.210854535343213,696000
1317,256.0,9.33636716863822,366000
1318,32.0,9.210854535343213,545000
1319,32.0,9.210854535343213,478000
1320,128.0,9.33636716863822,860000
1321,32.0,9.210854535343213,743000
1322,64.0,9.210854535343213,746000
1323,32.0,9.62376123336363,616000
1324,32.0,9.33636716863822,588000
1325,16.0,9.74767345570188,576000
1326,32.0,9.245470162019254,613000
1327,16.0,9.295799254755815,911000
1328,16.0,9.120256217227011,611000
1329,16.0,9.053040042827012,961000
1330,16.0,9.120256217227011,864000
1331,16.0,8.971906253529559,632000
1332,16.0,8.971906253529559,642000
1333,32.0,8.971906253529559,803000
1334,32.0,8.744806715166932,549000
1335,32.0,9.295799254755815,859000
1336,16.0,8.744806715166932,862000
1337,16.0,9.120256217227011,661000
1338,16.0,9.120256217227011,681000
1339,32.0,9.210854535343213,1015000
1340,16.0,9.62376123336363,556000
1341,16.0,8.744806715166932,813000
1342,16.0,9.166309564765804,706000
1343,16.0,9.210854535343213,554000
1344,32.0,8.615064317865693,986000
1345,32.0,8.642035293775654,924000
1346,32.0,9.120256217227011,981000
1347,32.0,9.120256217227011,726000
1348,16.0,8.982317784194018,741000
1349,16.0,8.863128557999831,872000
1350,32.0,8.760178022513152,824000
1351,16.0,9.210854535343213,849000
1352,16.0,8.863128557999831,809000
1353,32.0,8.760178022513152,578000
1354,32.0,8.642035293775654,1033000
1355,16.0,9.210854535343213,663000
1356,16.0,9.210854535343213,599000
1357,32.0,9.210854535343213,867000
1358,16.0,9.072586740392266,983000
1359,16.0,8.71352685508888,565000
1360,32.0,8.615064317865693,713000
1361,32.0,8.992649846219992,881000
1362,32.0,8.863128557999831,821000
1363,32.0,8.992649846219992,798000
1364,32.0,9.210854535343213,570000
1365,32.0,9.210854535343213,617000
1366,32.0,9.210854535343213,746000
1367,32.0,9.210854535343213,814000
1368,16.0,9.028203680198805,980000
1369,32.0,8.992649846219992,930000
1370,32.0,8.744806715166932,1003000
1371,32.0,8.615064317865693,696000
1372,16.0,8.615064317865693,652000
1373,16.0,9.210854535343213,561000
1374,16.0,8.744806715166932,695000
1375,32.0,8.950839739748078,959000
1376,16.0,8.559437435495296,778000
1377,32.0,9.210854535343213,588000
1378,32.0,9.210854535343213,776000
1379,16.0,8.744806715166932,1025000
1380,16.0,8.3442027144344,890000
1381,16.0,8.471405882214839,564000
1382,32.0,9.210854535343213,1000000
1383,32.0,8.992649846219992,646000
1384,16.0,8.615064317865693,708000
1385,32.0,9.295799254755815,1009000
1386,32.0,9.028203680198805,952000
1387,16.0,9.590959635098017,708000
1388,16.0,8.615064317865693,715000
1389,32.0,9.295799254755815,1048000
1390,32.0,9.210854535343213,752000
1391,32.0,8.992649846219992,801000
1392,32.0,8.992649846219992,780000
1393,16.0,8.744806715166932,563000
1394,32.0,9.210854535343213,909000
1395,16.0,9.210854535343213,688000
1396,32.0,9.210854535343213,980000
1397,32.0,9.590959635098017,1015000
1398,16.0,8.992649846219992,722000
1399,32.0,8.940182157135947,1005000
1400,16.0,8.744806715166932,751000
1401,16.0,8.940182157135947,592000
1402,32.0,8.940182157135947,632000
1403,32.0,8.940182157135947,888000
1404,32.0,8.940182157135947,646000
1405,32.0,8.992649846219992,597000
1406,32.0,8.992649846219992,1018000
1407,16.0,8.744806715166932,1091000
1408,16.0,8.744806715166932,601000
1409,16.0,9.295799254755815,853000
1410,16.0,8.950839739748078,744000
1411,32.0,9.270866848017146,662000
1412,16.0,8.863128557999831,633000
1413,32.0,9.414059763958425,984000
1414,16.0,8.3442027144344,1093000
1415,32.0,9.270866848017146,803000
1416,32.0,9.270866848017146,670000
1417,16.0,9.210854535343213,1077000
1418,32.0,8.775375742316347,880000
1419,32.0,8.950839739748078,914000
1420,16.0,8.851752963344621,668000
1421,16.0,8.950839739748078,703000
1422,32.0,8.950839739748078,718000
1423,32.0,8.992649846219992,970000
1424,16.0,8.950839739748078,910000
1425,32.0,8.775375742316347,646000
1426,16.0,9.270866848017146,733000
1427,16.0,8.950839739748078,644000
1428,16.0,8.950839739748078,565000
1429,16.0,8.471405882214839,723000
1430,16.0,8.471405882214839,1057000
1431,32.0,9.210854535343213,635000
1432,16.0,9.210854535343213,698000
1433,64.0,9.451312256556989,605000
1434,128.0,9.299910721935952,653000
1435,64.0,9.253988397085065,712000
1436,32.0,9.295799254755815,606000
1437,64.0,9.253988397085065,726000
1438,128.0,9.215229899844724,576000
1439,256.0,9.440242504773078,513000
1440,16.0,9.241190997969031,564000
1441,32.0,9.33636716863822,520000
1442,64.0,9.414059763958425,530000
1443,64.0,9.210854535343213,588000
1444,64.0,9.210854535343213,722000
1445,64.0,9.360141928664504,637000
1446,32.0,9.210854535343213,675000
1447,32.0,9.241190997969031,764000
1448,16.0,9.590959635098017,786000
1449,64.0,9.414059763958425,848000
1450,64.0,9.210854535343213,785000
1451,16.0,9.310135533290294,801000
1452,64.0,9.375765107441309,650000
1453,16.0,9.210854535343213,606000
1454,16.0,9.236898355363484,789000
1455,64.0,9.375765107441309,762000
1456,16.0,9.275054021019505,718000
1457,32.0,9.101388782529616,908000
1458,32.0,9.32028433757116,1054000
1459,64.0,9.236898355363484,1084000
1460,32.0,9.236898355363484,931000
1461,64.0,9.236898355363484,757000
1462,32.0,9.236898355363484,704000
1463,32.0,9.236898355363484,606000
1464,32.0,9.236898355363484,789000
1465,32.0,9.236898355363484,869000
1466,32.0,9.00290366455149,1063000
1467,32.0,9.236898355363484,959000
1468,16.0,9.270866848017146,966000
1469,32.0,9.2325921475059,752000
1470,16.0,9.251863823404502,791000
1471,16.0,9.275054021019505,944000
1472,16.0,9.251863823404502,725000
1473,32.0,8.971906253529559,629000
1474,16.0,8.918611602544111,878000
1475,16.0,9.590959635098017,664000
1476,32.0,9.590959635098017,607000
1477,16.0,8.127197933952132,645000
1478,128.0,9.295799254755815,879000
1479,32.0,8.545162023878794,742000
1480,32.0,9.210854535343213,859000
1481,32.0,9.590959635098017,868000
1482,32.0,8.545162023878794,808000
1483,32.0,8.545162023878794,901000
1484,32.0,8.393337098509026,564000
1485,32.0,8.681501686107056,958000
1486,16.0,8.681501686107056,562000
1487,32.0,9.210854535343213,883000
1488,32.0,8.681501686107056,1026000
1489,32.0,8.971906253529559,999000
1490,16.0,8.971906253529559,617000
1491,32.0,8.508792536330738,962000
1492,16.0,8.971906253529559,1073000
1493,16.0,9.210854535343213,683000
1494,32.0,9.210854535343213,736000
1495,32.0,9.210854535343213,750000
1496,16.0,8.744806715166932,992000
1497,16.0,8.971906253529559,1031000
1498,32.0,8.681501686107056,704000
1499,16.0,8.971906253529559,725000
1500,16.0,8.681501686107056,567000
1501,16.0,9.166309564765804,747000
1502,32.0,9.129592566199898,925000
1503,32.0,8.971906253529559,669000
1504,32.0,9.120256217227011,1014000
1505,16.0,8.681501686107056,898000
1506,16.0,8.840280628433105,794000
1507,32.0,8.471405882214839,624000
1508,32.0,9.210854535343213,675000
1509,16.0,8.918611602544111,810000
1510,32.0,8.681501686107056,1064000
1511,32.0,9.129592566199898,601000
1512,32.0,8.681501686107056,901000
1513,16.0,8.025118539407885,734000
1514,32.0,9.210854535343213,957000
1515,16.0,8.266922426600734,740000
1516,16.0,8.545162023878794,801000
1517,32.0,8.471405882214839,667000
1518,16.0,8.127197933952132,1052000
1519,32.0,8.681501686107056,798000
1520,32.0,9.295799254755815,981000
1521,16.0,8.863128557999831,575000
1522,32.0,9.210854535343213,954000
1523,32.0,8.681501686107056,672000
1524,16.0,8.471405882214839,920000
1525,32.0,8.971906253529559,871000
1526,16.0,8.681501686107056,1032000
1527,32.0,8.891155005539622,1066000
1528,32.0,8.681501686107056,1054000
1529,16.0,8.508792536330738,1050000
1530,32.0,8.863128557999831,756000
1531,32.0,8.681501686107056,668000
1532,32.0,8.310409131517808,855000
1533,16.0,8.744806715166932,730000
1534,16.0,8.681501686107056,797000
1535,16.0,8.615064317865693,759000
1536,16.0,8.681501686107056,791000
1537,16.0,8.681501686107056,584000
1538,32.0,8.971906253529559,653000
1539,512.0,8.393337098509026,930000
1540,16.0,8.615064317865693,633000
1541,32.0,8.891155005539622,888000
1542,16.0,8.545162023878794,883000
1543,16.0,8.545162023878794,635000
1544,16.0,8.94552144716896,983000
1545,16.0,8.681501686107056,613000
1546,512.0,8.310409131517808,1015000
1547,16.0,9.210854535343213,769000
1548,16.0,8.681501686107056,692000
1549,16.0,8.681501686107056,723000
1550,16.0,8.310409131517808,793000
1551,16.0,8.580569132962983,577000
1552,16.0,9.023181329447,1047000
1553,16.0,8.681501686107056,781000
1554,16.0,8.681501686107056,965000
1555,16.0,8.545162023878794,956000
1556,16.0,8.681501686107056,823000
1557,16.0,8.744806715166932,780000
1558,16.0,9.210854535343213,706000
1559,16.0,9.210854535343213,726000
1560,16.0,8.681501686107056,645000
1561,16.0,8.681501686107056,1025000
1562,16.0,8.681501686107056,969000
1563,16.0,8.681501686107056,667000
1564,16.0,8.681501686107056,669000
1565,1024.0,8.266922426600734,836000
1566,16.0,8.681501686107056,961000
1567,32.0,9.352262873820164,931000
1568,32.0,9.352262873820164,820000
1569,32.0,9.210854535343213,692000
1570,32.0,9.210854535343213,751000
1571,32.0,8.744806715166932,790000
1572,32.0,8.805266061693162,965000
1573,32.0,8.310409131517808,890000
1574,32.0,9.210854535343213,823000
1575,32.0,9.210854535343213,956000
1576,32.0,9.210854535343213,949000
1577,32.0,9.210854535343213,937000
1578,32.0,8.971906253529559,874000
1579,32.0,8.971906253529559,564000
1580,32.0,8.971906253529559,1017000
1581,32.0,8.360783070423544,1083000
1582,32.0,8.360783070423544,696000
1583,32.0,8.360783070423544,670000
1584,32.0,8.360783070423544,708000
1585,32.0,8.618465504845163,683000
1586,32.0,8.618465504845163,1089000
1587,64.0,9.210854535343213,390000
1588,64.0,9.210854535343213,368000
1589,64.0,9.888398297780718,280000
1590,32.0,9.210854535343213,496000
1591,64.0,9.210854535343213,447000
1592,64.0,9.888398297780718,373000
1593,128.0,9.210854535343213,706000
1594,16.0,9.253988397085065,660000
1595,16.0,9.120256217227011,598000
1596,32.0,9.888398297780718,634000
1597,16.0,9.590959635098017,426000
1598,32.0,9.590959635098017,533000
1599,64.0,9.210854535343213,438000
